longitude,latitude,median_house_value,population
-122.52,37.91,402900,1818
-122.52,37.89,417600,1640
-122.52,37.9,267100,689
-122.54,37.9,389200,1091
-122.55,37.9,453400,503
-122.56,37.9,463500,641
-122.56,37.91,500001,755
-122.56,37.92,500001,721
-122.55,37.91,460000,567
-122.53,37.88,413100,1913
-122.54,37.88,414400,1775
-122.53,37.87,400000,658
-122.53,37.88,308600,1064
-122.56,37.9,402400,562
-122.54,37.89,424400,1907
-122.53,37.89,400400,1596
-122.56,37.9,362500,75
-122.51,37.87,258400,1949
-122.47,37.85,140400,881
-122.5,37.87,346100,1650
-122.49,37.86,500001,969
-122.49,37.86,442000,809
-122.48,37.86,500001,1177
-122.48,37.85,500001,2096
-122.49,37.85,500001,63
-122.52,37.88,275000,88
-122.62,37.85,493800,358
-122.53,37.86,478600,628
-122.66,37.93,350000,553
-122.71,37.88,495800,599
-122.69,37.91,238700,629
-122.71,37.9,242600,437
-122.86,38.1,261500,691
-122.84,38.07,270700,701
-122.93,38.02,200000,628
-122.68,38.07,430000,510
-122.9,38.28,163500,627
-122.96,38.26,240900,308
-122.81,38.08,238800,815
-122.8,38.18,253100,957
-120.19,37.53,71300,706
-120.02,37.57,113100,909
-119.99,37.51,103800,1011
-119.95,37.47,91500,600
-119.98,37.43,105000,1236
-120.07,37.34,87500,762
-120.31,37.64,120800,890
-120.15,37.69,70200,369
-120.02,37.72,88100,990
-119.81,37.67,93800,79
-119.82,37.57,92400,643
-119.9,37.49,112000,920
-119.84,37.48,104200,1087
-119.8,37.5,121900,406
-119.72,37.46,96000,750
-119.85,37.39,111100,1153
-119.55,37.75,55900,1500
-119.64,37.61,164600,291
-123.15,39.74,70000,281
-123.24,39.81,57900,746
-123.23,39.77,60300,991
-123.47,39.8,79200,863
-123.71,39.88,69800,656
-123.84,39.83,145800,515
-123.58,39.66,100000,887
-123.5,39.67,71500,1122
-123.64,39.45,140700,1908
-123.79,39.5,157300,588
-123.8,39.47,150300,1202
-123.73,39.44,165000,380
-123.84,39.46,110400,552
-123.8,39.46,131600,698
-123.8,39.44,95000,754
-123.79,39.44,113300,1201
-123.8,39.44,93600,1019
-123.79,39.44,105800,761
-123.79,39.44,116200,1177
-123.85,39.42,150000,895
-123.34,39.5,96600,1064
-123.4,39.46,104400,2111
-123.32,39.42,92600,1133
-123.38,39.37,124600,1899
-123.35,39.42,77200,904
-123.37,39.43,96000,1281
-123.36,39.41,76900,808
-123.35,39.4,71800,779
-123.36,39.4,71500,715
-123.34,39.39,84000,1636
-123.1,39.36,105000,611
-123.23,39.33,147100,448
-123.15,39.31,154200,424
-123.11,39.32,137500,1421
-123.18,39.26,134200,1558
-123.22,39.28,142900,3148
-123.36,39.25,144500,522
-123.18,39.23,175000,115
-123.21,39.2,149300,1560
-123.19,39.21,118800,821
-123.2,39.23,105400,494
-123.75,39.37,151400,830
-123.85,39.39,140500,2095
-123.81,39.34,277000,773
-123.7,39.32,213200,711
-123.81,39.31,225000,887
-123.73,39.17,158800,1745
-123.53,38.93,165600,506
-123.69,38.9,95300,1140
-123.59,38.8,176100,1742
-123.54,39.17,101000,1032
-123.39,38.99,109400,812
-123.36,39.01,115400,857
-123.21,39.18,142100,1501
-123.34,39.1,131100,3002
-123.21,39.07,159800,877
-123.22,39.15,115200,639
-123.22,39.16,154600,499
-123.23,39.13,144000,529
-123.22,39.15,122100,504
-123.21,39.15,112900,617
-123.21,39.14,114600,661
-123.21,39.13,127400,822
-123.2,39.16,82300,1195
-123.22,39.16,109600,3595
-123.2,39.15,96200,592
-123.19,39.15,125600,1232
-123.21,39.15,108900,1367
-123.2,39.14,109200,878
-123.2,39.13,84400,1065
-123.21,39.14,100000,1376
-123.1,39.15,116100,454
-123.17,39.18,214900,1030
-123.17,39.15,161900,816
-123.16,39.13,94700,1048
-123.16,39.1,120800,327
-123.19,39.12,70000,196
-123.15,38.94,95800,1048
-123.1,38.97,94900,697
-120.46,37.51,83100,1432
-120.68,37.47,66300,658
-120.75,37.44,123200,1252
-120.76,37.44,90500,1333
-120.77,37.42,72800,888
-120.79,37.43,80700,1764
-120.79,37.41,85900,1730
-120.71,37.39,73800,1476
-120.71,37.39,72700,785
-120.69,37.4,137500,496
-120.74,37.33,81300,1409
-120.75,37.37,88800,1037
-120.73,37.38,64400,827
-120.72,37.38,67300,1455
-120.73,37.38,72900,1052
-120.71,37.38,71400,1756
-120.84,37.4,103800,1374
-120.86,37.4,113900,1904
-120.84,37.43,164500,1580
-120.94,37.4,109400,774
-120.88,37.37,103100,684
-120.89,37.33,94200,1518
-120.64,37.38,70400,2268
-120.64,37.38,84600,1469
-120.65,37.33,107600,810
-120.59,37.39,72800,3589
-120.63,37.41,69100,1462
-120.57,37.43,74600,1268
-120.6,37.37,130100,1368
-120.6,37.36,86900,1307
-120.63,37.36,110200,866
-120.62,37.35,71000,572
-120.62,37.36,83500,2014
-120.62,37.37,102100,1530
-120.59,37.36,87300,2814
-120.6,37.35,66100,904
-120.61,37.35,75000,1009
-120.62,37.35,69200,1000
-120.61,37.32,146300,2497
-120.6,37.34,68900,1304
-120.61,37.36,87500,380
-120.57,37.35,101300,520
-120.6,37.35,88600,2441
-120.59,37.35,88000,1569
-120.58,37.36,67500,2603
-120.64,37.2,125000,1361
-120.55,37.32,141400,590
-120.49,37.26,83000,1283
-120.5,37.37,79700,5303
-120.41,37.16,95800,1052
-120.51,37.32,89600,1108
-120.49,37.32,118300,620
-120.5,37.32,83200,1158
-120.49,37.32,85300,2149
-120.48,37.32,130600,1737
-120.47,37.32,121600,2024
-120.5,37.34,108000,956
-120.48,37.34,127600,2821
-120.47,37.34,117200,1227
-120.43,37.32,125300,566
-120.45,37.32,117800,618
-120.45,37.32,101400,1631
-120.46,37.33,138200,368
-120.46,37.33,98800,2950
-120.44,37.31,126200,1770
-120.45,37.31,133500,2055
-120.46,37.31,95300,1524
-120.48,37.31,75600,1684
-120.5,37.31,81800,1048
-120.49,37.31,72400,1405
-120.48,37.3,88500,1956
-120.48,37.3,67000,875
-120.49,37.3,60900,621
-120.44,37.31,95200,3967
-120.46,37.31,87800,953
-120.47,37.3,75000,2102
-120.46,37.3,68300,2151
-120.51,37.29,79800,4205
-120.5,37.3,63200,1697
-120.49,37.3,57600,1350
-120.49,37.29,62700,2487
-120.47,37.29,60900,1277
-120.48,37.29,60400,3200
-120.47,37.28,73300,1227
-120.49,37.28,57100,1708
-120.44,37.28,81100,1658
-120.44,37.29,101500,576
-120.46,37.29,72300,1940
-120.43,37.35,212200,673
-120.4,37.3,89400,967
-120.3,37.34,103600,556
-120.32,37.29,59600,478
-120.31,37.29,55900,1283
-120.31,37.29,57600,732
-120.32,37.29,56300,810
-120.25,37.23,59900,1110
-120.24,37.21,93800,1313
-120.35,37.31,87500,416
-121.0,37.25,97600,806
-121.0,37.26,77400,847
-121.0,37.25,96200,1002
-121.01,37.25,97500,1135
-121.06,37.18,123400,1491
-120.89,37.21,97200,994
-121.02,37.09,112500,560
-121.02,36.94,117700,880
-120.77,37.01,156300,1057
-120.95,37.09,97200,801
-120.85,37.08,147800,1588
-120.85,37.07,86300,1642
-120.84,37.07,100000,882
-120.84,37.06,78500,1096
-120.85,37.06,82000,1796
-120.87,37.07,88600,1343
-120.87,37.05,104200,2092
-120.85,37.05,140600,1198
-120.84,37.05,165500,814
-120.79,37.08,55000,91
-120.83,37.07,120200,1942
-120.82,37.05,140600,775
-120.65,37.09,150000,595
-120.61,37.03,67500,1019
-120.7,36.99,87500,222
-120.65,36.98,49500,1548
-120.63,36.98,61300,1581
-120.64,36.99,75700,1168
-120.62,36.99,69400,1344
-120.67,37.37,87500,104
-121.16,41.78,44000,1182
-121.18,41.31,57500,829
-120.87,41.54,34600,660
-120.51,41.35,69100,892
-120.48,41.82,47500,429
-120.08,41.79,56100,434
-120.12,41.4,52600,976
-120.55,41.61,47900,4276
-119.54,38.51,95700,721
-119.44,38.53,97800,682
-119.3,38.26,114800,750
-118.98,38.03,82500,419
-119.07,37.8,160700,330
-119.08,37.78,130000,285
-118.45,37.7,107800,899
-118.74,37.58,159300,1085
-118.96,37.64,242700,901
-119.02,37.64,221400,265
-118.98,37.65,169800,483
-118.99,37.65,195500,338
-118.98,37.64,188900,1160
-118.97,37.64,162500,575
-118.97,37.64,87500,342
-118.97,37.64,137500,238
-118.99,37.63,231800,483
-121.64,36.72,159900,2900
-121.63,36.71,152900,3251
-121.62,36.71,177800,2200
-121.62,36.74,165400,838
-121.64,36.7,142500,2927
-121.65,36.7,148100,2773
-121.66,36.71,157500,2002
-121.66,36.7,158100,2010
-121.65,36.69,160300,4907
-121.64,36.68,156100,6012
-121.63,36.68,108500,3243
-121.61,36.68,127600,3456
-121.62,36.68,130500,2448
-121.61,36.69,118500,11272
-121.61,36.67,119200,3130
-121.62,36.67,129000,1507
-121.62,36.67,135200,2220
-121.63,36.67,130400,2443
-121.64,36.67,137500,214
-121.63,36.65,112500,315
-121.64,36.66,248100,1466
-121.65,36.66,214200,1762
-121.65,36.66,221000,2013
-121.65,36.67,169600,1169
-121.65,36.67,123200,1717
-121.66,36.68,147500,508
-121.66,36.67,192300,1444
-121.66,36.67,193100,1275
-121.67,36.66,189700,4259
-121.67,36.67,222500,1477
-121.68,36.67,202300,2780
-121.67,36.68,168300,3523
-121.66,36.69,168900,7249
-121.79,36.85,150000,705
-121.77,36.87,293800,266
-121.73,36.9,136900,3074
-121.71,36.9,253800,1103
-121.68,36.9,322900,405
-121.66,36.89,253500,1531
-121.76,36.83,211000,1017
-121.73,36.86,175700,703
-121.71,36.88,177000,2332
-121.73,36.85,206300,887
-121.7,36.84,231900,1551
-121.65,36.85,245100,1361
-121.69,36.8,185300,1309
-121.74,36.79,245300,1799
-121.72,36.81,229900,1078
-121.69,36.81,221000,1454
-121.66,36.82,238700,1895
-121.64,36.82,222500,919
-121.76,36.75,155700,671
-121.7,36.77,227200,1306
-121.76,36.77,121000,2031
-121.75,36.77,135300,1678
-121.75,36.76,132400,1563
-121.64,36.74,175000,1372
-121.64,36.8,255200,2975
-121.6,36.81,286500,751
-121.65,36.77,227500,1150
-121.68,36.72,152800,12153
-121.7,36.67,252600,458
-121.62,36.63,165500,836
-121.54,36.7,201700,3918
-121.62,36.69,135700,5982
-121.62,36.69,72900,767
-121.69,36.62,244900,681
-121.7,36.6,283100,1607
-121.67,36.58,291800,2327
-121.59,36.55,270000,362
-121.7,36.55,336600,1528
-121.69,36.52,390100,1596
-121.43,36.5,129800,1867
-121.44,36.51,114700,1468
-121.45,36.51,112500,1245
-121.42,36.57,134100,2474
-121.48,36.49,210700,738
-121.74,36.49,274600,1264
-121.73,36.5,377000,1121
-121.74,36.47,279100,970
-121.7,36.48,288400,1052
-121.62,36.43,230600,717
-121.66,36.37,405800,465
-121.31,36.42,102700,2630
-121.32,36.42,76600,1219
-121.32,36.43,114300,2546
-121.33,36.43,109100,902
-121.4,36.38,190600,1449
-121.23,36.33,92400,1858
-121.25,36.32,100500,4601
-121.26,36.32,206300,164
-121.24,36.33,125500,1534
-121.24,36.34,164600,792
-121.12,36.21,76200,1427
-121.13,36.21,137900,1156
-121.13,36.21,95800,1200
-121.13,36.21,113700,1810
-121.13,36.2,163200,1323
-121.02,36.24,100000,1971
-121.2,36.14,135000,2337
-121.39,36.16,146900,288
-121.32,35.95,200000,479
-121.0,35.94,114600,1479
-120.79,36.06,87500,1019
-120.51,35.91,250000,264
-121.91,36.42,210000,382
-121.84,36.25,362500,590
-121.62,36.14,450000,411
-121.87,36.55,387500,3083
-121.82,36.54,378800,886
-121.77,36.53,426000,803
-121.84,36.52,357400,1312
-121.88,36.49,500001,898
-121.92,36.57,394400,1374
-121.91,36.55,398800,1782
-121.92,36.54,468000,1670
-121.92,36.56,369100,643
-121.94,36.55,487100,628
-121.92,36.56,364000,749
-121.92,36.55,465800,490
-121.92,36.55,452800,693
-121.92,36.55,500001,582
-121.95,36.61,407800,497
-121.93,36.59,386500,622
-121.95,36.6,469900,793
-121.95,36.59,417100,1108
-121.94,36.58,500000,1480
-121.94,36.57,500001,569
-121.93,36.6,225700,1704
-121.92,36.61,253800,1873
-121.93,36.62,278000,1063
-121.92,36.61,268000,1229
-121.93,36.62,253800,406
-121.92,36.62,236500,403
-121.92,36.62,241700,425
-121.92,36.62,249300,948
-121.91,36.62,240100,657
-121.92,36.62,234600,391
-121.92,36.62,235400,578
-121.92,36.62,254500,313
-121.91,36.62,258300,504
-121.91,36.62,247900,325
-121.71,36.78,240200,944
-121.92,36.62,286400,790
-121.91,36.62,290000,240
-121.91,36.62,243800,488
-121.91,36.63,279200,391
-121.93,36.63,313900,1582
-121.93,36.63,319800,638
-121.92,36.63,311100,406
-121.93,36.63,287500,428
-121.92,36.63,339100,349
-121.89,36.63,217300,971
-121.9,36.61,217100,1574
-121.91,36.61,234600,1519
-121.92,36.61,226400,831
-121.92,36.61,243800,834
-121.9,36.6,236500,804
-121.9,36.6,225000,1234
-121.9,36.6,260300,944
-121.9,36.59,301000,1023
-121.9,36.58,289300,704
-121.91,36.59,291300,966
-121.91,36.6,329500,1110
-121.91,36.59,339100,1678
-121.89,36.6,225000,337
-121.89,36.6,500000,248
-121.88,36.6,178100,760
-121.88,36.59,179500,932
-121.89,36.59,150000,1042
-121.89,36.59,500001,262
-121.88,36.58,450000,3438
-121.86,36.58,347700,2668
-121.81,36.57,500001,1027
-121.87,36.61,278800,688
-121.86,36.6,195300,762
-121.86,36.6,156300,1985
-121.86,36.6,191200,633
-121.85,36.6,218000,1264
-121.85,36.59,186300,525
-121.84,36.59,221300,1661
-121.83,36.61,142100,3612
-121.83,36.6,185000,1491
-121.84,36.61,128900,2258
-121.84,36.6,191800,1616
-121.84,36.61,112800,2487
-121.84,36.61,122300,1570
-121.82,36.61,169100,1430
-121.83,36.61,133100,2563
-121.83,36.61,131200,1644
-121.83,36.62,162400,1516
-121.83,36.62,161800,1037
-121.85,36.6,140400,1890
-121.85,36.61,125000,191
-121.86,36.63,108300,231
-121.84,36.62,150000,27
-121.79,36.64,118800,28566
-121.8,36.68,162200,6071
-121.79,36.68,168300,3794
-121.8,36.72,190000,1296
-121.8,36.69,194800,2274
-121.77,36.71,174800,3562
-122.29,38.3,162500,89
-122.29,38.3,146900,315
-122.3,38.3,154600,524
-122.3,38.3,154600,450
-122.29,38.3,183300,847
-122.28,38.29,140200,1112
-122.29,38.29,163100,1670
-122.3,38.29,154000,1219
-122.3,38.29,156100,744
-122.29,38.28,134200,1272
-122.26,38.29,218100,482
-122.27,38.29,153000,678
-122.28,38.3,142500,245
-122.28,38.29,325000,139
-122.27,38.29,152700,2088
-122.26,38.28,158300,1462
-122.27,38.28,136200,766
-122.26,38.31,281100,1776
-122.27,38.32,206800,545
-122.27,38.31,155200,1373
-122.28,38.32,194500,2293
-122.29,38.32,153200,2317
-122.3,38.32,153200,1045
-122.3,38.31,137500,1162
-122.29,38.31,162900,2756
-122.28,38.31,166700,48
-122.29,38.31,139800,1635
-122.3,38.3,139800,1922
-122.31,38.34,210400,1827
-122.31,38.33,183300,1051
-122.3,38.33,183600,2043
-122.31,38.33,174700,956
-122.31,38.32,161500,1235
-122.32,38.33,209300,370
-122.33,38.33,202600,1303
-122.32,38.32,238700,1221
-122.32,38.32,164400,1478
-122.31,38.32,138100,2074
-122.32,38.32,175200,1439
-122.33,38.31,258900,2768
-122.31,38.3,187300,1641
-122.31,38.31,175500,1172
-122.31,38.3,126000,1789
-122.32,38.29,177900,834
-122.33,38.29,269900,1577
-122.3,38.29,139700,1113
-122.3,38.29,142100,1021
-122.3,38.28,158700,944
-122.31,38.27,194400,783
-122.3,38.27,130200,455
-122.3,38.25,163400,1476
-122.21,38.28,269300,555
-122.24,38.25,187500,91
-122.28,38.22,275000,40
-122.29,38.19,148600,3864
-122.25,38.17,121300,406
-122.23,38.17,216700,225
-122.25,38.16,106700,1812
-122.26,38.16,130400,1586
-122.39,38.37,240800,403
-122.37,38.33,195100,764
-122.35,38.3,243100,1504
-122.33,38.21,228600,949
-122.4,38.34,242500,520
-122.33,38.38,287500,504
-122.4,38.41,267600,1725
-122.32,38.35,185200,1673
-122.36,38.41,175000,968
-122.36,38.4,201200,898
-122.18,38.35,216700,175
-122.21,38.41,331300,1624
-122.29,38.4,361100,844
-122.33,38.39,304800,272
-122.28,38.34,304000,416
-122.26,38.36,398800,349
-122.26,38.33,339200,780
-122.23,38.33,325900,1538
-122.24,38.31,280800,823
-122.52,38.53,336700,548
-122.48,38.48,348200,765
-122.4,38.46,248500,1099
-122.47,38.51,187500,980
-122.47,38.51,196900,413
-122.48,38.51,247600,741
-122.48,38.5,276500,1287
-122.47,38.5,214500,959
-122.45,38.51,184400,610
-122.4,38.53,248400,564
-122.44,38.57,159700,2171
-122.45,38.58,189400,1324
-122.47,38.6,303300,589
-122.48,38.54,256600,973
-122.46,38.53,275800,785
-122.27,38.68,98400,343
-122.26,38.57,152800,139
-122.27,38.53,142500,336
-122.18,38.49,146900,655
-122.52,38.67,300000,708
-122.59,38.56,245000,721
-122.57,38.58,225000,926
-122.58,38.59,195800,539
-122.58,38.58,183100,1549
-122.59,38.58,185700,1454
-121.07,39.15,143400,3002
-121.07,39.09,143100,892
-121.1,39.08,144400,602
-121.11,39.09,138800,508
-121.12,39.03,163500,388
-121.05,39.13,185100,1168
-121.03,39.14,164500,1275
-121.07,39.13,155900,1977
-121.05,39.11,170200,1143
-121.04,39.08,201700,1307
-121.0,39.09,162500,246
-121.08,39.02,209600,752
-121.07,39.05,182100,827
-121.07,39.04,206400,884
-121.03,39.05,195200,806
-121.06,39.04,194800,633
-121.06,39.04,361900,585
-121.06,39.03,187200,775
-121.22,39.11,156800,660
-121.19,39.05,180400,520
-121.14,39.1,171500,629
-121.12,39.2,170400,681
-121.1,39.15,161500,354
-121.08,39.18,162700,963
-121.18,39.26,140300,352
-121.18,39.25,185900,1208
-121.2,39.25,188200,376
-121.18,39.23,175000,782
-121.21,39.24,226100,1355
-121.2,39.23,213300,955
-121.18,39.19,138800,729
-121.16,39.18,152000,462
-121.25,39.17,151800,411
-121.2,39.2,128300,554
-121.15,39.23,144400,1816
-121.24,39.22,145100,399
-121.23,39.27,162500,573
-121.07,39.23,113800,929
-121.04,39.24,125700,471
-121.05,39.23,154900,1053
-121.06,39.23,132700,982
-121.06,39.22,109700,837
-121.09,39.23,109200,1181
-121.07,39.22,121100,928
-121.08,39.22,105200,1033
-121.08,39.21,111800,1319
-121.09,39.22,116700,1045
-121.07,39.2,90600,133
-121.02,39.23,125000,642
-121.04,39.22,112500,853
-121.03,39.21,123100,1310
-121.05,39.2,108300,716
-121.06,39.21,103900,637
-121.05,39.21,117100,611
-120.94,39.22,153800,661
-120.83,39.27,160100,1373
-121.0,39.23,191700,1267
-120.99,39.22,182500,737
-120.99,39.2,156800,1296
-120.93,39.17,164900,1110
-120.99,39.13,155400,285
-120.99,39.18,153000,1016
-121.0,39.16,163200,537
-121.04,39.19,144300,518
-121.02,39.17,149500,1149
-121.02,39.27,155000,1424
-121.03,39.26,143100,1422
-121.0,39.26,136100,302
-121.02,39.25,155400,604
-121.06,39.29,171800,894
-120.94,39.32,157400,1569
-121.06,39.25,172800,1390
-120.89,39.3,155100,974
-120.99,39.26,179200,1090
-120.91,39.39,79500,226
-121.03,39.37,85000,1172
-121.13,39.31,128900,1693
-120.74,39.39,85700,152
-120.09,39.4,83900,171
-120.17,39.33,110900,486
-120.2,39.33,109500,905
-120.19,39.32,155700,646
-120.17,39.32,119800,1000
-120.17,39.33,116300,195
-120.1,39.37,117300,1016
-120.1,39.33,124800,1193
-120.15,39.36,138100,694
-120.26,39.32,122100,780
-120.35,39.34,95800,337
-120.27,39.35,145600,397
-120.25,39.34,162500,294
-120.24,39.35,180800,291
-120.23,39.36,152300,245
-120.22,39.35,198400,203
-120.21,39.35,187500,85
-120.19,39.35,174100,482
-117.95,33.94,264100,1287
-117.96,33.94,228900,1159
-117.97,33.94,217000,947
-117.97,33.94,255800,690
-117.97,33.94,215700,1056
-117.97,33.93,202000,918
-117.97,33.93,194000,981
-117.96,33.93,232800,841
-117.96,33.93,192600,1275
-117.96,33.94,185200,1407
-117.94,33.93,162500,1346
-117.94,33.93,186000,698
-117.94,33.93,166100,1037
-117.95,33.93,161900,2400
-117.95,33.93,161300,1904
-117.96,33.93,175400,839
-117.97,33.92,241300,1296
-117.97,33.93,198100,989
-117.97,33.92,251400,900
-117.96,33.92,215000,1654
-117.95,33.92,153600,1590
-117.94,33.92,145200,1062
-117.95,33.92,178200,1201
-117.95,33.92,141300,1594
-117.94,33.92,165500,1038
-117.95,33.92,137000,2038
-117.94,33.94,303800,1452
-117.94,33.94,241100,845
-117.95,33.94,267900,1135
-117.94,33.94,145000,1236
-117.93,33.94,245000,1135
-117.93,33.94,224700,1820
-117.93,33.93,184400,1702
-117.92,33.94,267700,2045
-117.92,33.94,198200,1255
-117.93,33.92,174400,1393
-117.93,33.93,137500,931
-117.93,33.93,139600,1062
-117.92,33.93,166300,1532
-117.91,33.93,291700,1207
-117.91,33.94,350500,2314
-117.89,33.94,227000,1822
-117.88,33.93,306700,2771
-117.9,33.93,247400,1897
-117.89,33.92,190300,1381
-117.9,33.92,267600,391
-117.91,33.92,208300,398
-117.91,33.91,196400,1555
-117.91,33.91,221700,894
-117.91,33.91,230200,666
-117.91,33.91,267100,1015
-117.89,33.92,170400,1025
-117.89,33.91,216500,527
-117.9,33.91,195400,687
-117.89,33.92,159500,1281
-117.89,33.92,125000,609
-117.89,33.9,288700,652
-117.89,33.9,258200,693
-117.9,33.9,193500,1002
-117.9,33.91,226600,1227
-117.9,33.91,201600,2049
-117.92,33.92,302100,1272
-117.92,33.91,336900,1204
-117.92,33.91,411800,891
-117.91,33.9,293500,383
-117.92,33.89,400000,1116
-117.92,33.9,337900,1010
-117.93,33.91,364600,676
-117.9,33.9,349600,1430
-117.9,33.88,375400,947
-117.89,33.89,467600,678
-117.92,33.89,161800,622
-117.97,33.91,269500,3853
-117.96,33.9,381500,1070
-117.95,33.9,372600,1679
-117.96,33.9,346900,1213
-117.98,33.9,146800,506
-117.96,33.88,341300,1588
-117.95,33.89,349000,755
-117.96,33.89,334100,625
-117.94,33.91,313000,3946
-117.93,33.9,500001,956
-117.94,33.89,459600,1076
-117.94,33.88,365100,833
-117.94,33.9,500001,711
-117.98,33.87,188800,1435
-117.98,33.87,158700,937
-117.98,33.86,137500,726
-117.98,33.86,205800,781
-117.97,33.87,169200,1255
-117.97,33.86,161700,1682
-117.97,33.86,174300,1265
-117.97,33.86,141700,1022
-117.96,33.86,184900,1230
-117.96,33.86,183200,1249
-117.96,33.87,187500,1152
-117.95,33.86,193500,1343
-117.95,33.86,191400,1333
-117.96,33.86,190000,1283
-117.94,33.88,256000,770
-117.95,33.87,184900,938
-117.95,33.87,185200,1115
-117.95,33.87,55000,746
-117.96,33.87,167500,416
-117.96,33.87,175800,1155
-117.95,33.88,275000,817
-117.94,33.86,194700,1394
-117.94,33.86,197500,706
-117.95,33.86,195700,1066
-117.93,33.86,182100,1173
-117.93,33.86,184000,893
-117.94,33.86,183100,875
-117.94,33.86,185600,1247
-117.93,33.88,240000,1001
-117.93,33.87,137500,730
-117.94,33.87,187000,1275
-117.94,33.88,239300,679
-117.92,33.87,191100,301
-117.92,33.87,162500,966
-117.93,33.87,182100,429
-117.93,33.88,241700,585
-117.93,33.88,293500,967
-117.92,33.88,232500,609
-117.91,33.88,235600,784
-117.92,33.88,243600,719
-117.92,33.88,318700,575
-117.91,33.89,351900,523
-117.9,33.88,230400,991
-117.9,33.88,215400,661
-117.9,33.87,218600,1360
-117.9,33.87,195200,1040
-117.91,33.87,143800,762
-117.91,33.87,177300,1191
-117.88,33.89,119100,866
-117.88,33.89,173300,353
-117.88,33.88,162500,615
-117.89,33.88,175000,1549
-117.89,33.88,229600,771
